Date,Log
12.05.2020,"20163,GameB,18,1,0.599745"
12.05.2020,"20163,GameB,19,1,0.850145"
12.05.2020,"20163,GameB,20,0,0.86659"
12.05.2020,"20163,GameB,21,0,0.71705"
12.05.2020,"20163,GameB,22,1,0.583335"
12.05.2020,"20163,GameB,23,0,3.266955"
12.05.2020,"20163,GameB,24,1,1.000005"
12.05.2020,"20163,GameB,25,0,0.8168399"
12.05.2020,"20163,GameB,26,1,0.43376"
12.05.2020,"20163,GameB,27,1,0.550325"
12.05.2020,"20163,GameB,28,0,0.983425"
12.05.2020,"20163,GameB,29,0,0.69969"
12.05.2020,"20163,GameB,30,0,0.64973"
12.05.2020,"20163,GameB,31,1,0.75024"
12.05.2020,"20163,GameB,32,0,1.09997"
12.05.2020,"20163,GameB,33,1,18.16695"
12.05.2020,"20163,GameB,34,0,1.333135"
12.05.2020,"20163,GameB,35,0,4.332954"
12.05.2020,"20163,GameB,36,1,0.8167301"
12.05.2020,"20163,GameB,37,1,0.9665948"
12.05.2020,"20163,GameB,38,1,1.26688"
12.05.2020,"20163,GameB,39,0,1.5334"
12.05.2020,"20163,GameB,40,1,0.83284"
12.05.2020,"20163,GameB,41,1,0.44981"
12.05.2020,"20163,GameB,42,1,0.61677"
12.05.2020,"20163,GameB,43,0,0.516755"
12.05.2020,"20163,GameB,44,1,0.9834401"
12.05.2020,"20163,GameB,45,0,1.83352"
12.05.2020,"20163,GameB,46,1,0.5833751"
12.05.2020,"20163,GameB,47,0,3.150029"
12.05.2020,"20163,GameB,48,1,0.6500399"
12.05.2020,"20163,GameB,49,0,1.69979"
12.05.2020,"20163,GameB,50,1,0.9665499"
12.05.2020,"20163,GameB,51,0,0.9500549"
12.05.2020,"20163,GameB,52,1,0.5499802"
12.05.2020,"20163,GameB,53,0,1.166285"
12.05.2020,"20163,GameB,54,1,0.4833501"
12.05.2020,"20163,GameB,55,1,1.01686"
12.05.2020,"20163,GameB,56,1,0.533585"
12.05.2020,"20163,GameB,57,1,0.933155"
12.05.2020,"20163,GameB,58,0,0.93293"
12.05.2020,"20163,GameB,59,0,1.31703"
12.05.2020,"20163,GameB,60,1,0.683025"
12.05.2020,"20163,GameB,61,0,1.550101"
12.05.2020,"20163,GameB,62,1,0.66686"
12.05.2020,"20163,GameB,63,1,0.61654"
12.05.2020,"20163,GameB,64,1,0.5668499"
12.05.2020,"20163,GameB,65,0,0.8332152"
12.05.2020,"20163,GameB,66,1,1.033445"
12.05.2020,"20163,GameB,67,0,0.866465"
12.05.2020,"20163,GameB,68,1,0.7502501"
12.05.2020,"20163,GameB,69,0,0.783475"
12.05.2020,"20163,GameB,70,0,0.9498751"
12.05.2020,"20163,GameB,71,1,0.53333"
12.05.2020,"20163,GameB,72,1,0.6166"
12.05.2020,"20163,GameB,73,0,0.8332349"
12.05.2020,"20163,GameB,74,0,0.6331249"
12.05.2020,"20163,GameC,0,1,1.366965"
12.05.2020,"20163,GameC,1,0,0.933855"
12.05.2020,"20163,GameC,2,0,1.40046"
12.05.2020,"20163,GameC,3,3,1.35008"
12.05.2020,"20163,GameC,4,0,1.317515"
12.05.2020,"20163,GameC,5,2,1.33391"
12.05.2020,"20163,GameC,6,3,0.7504549"
12.05.2020,"20163,GameC,7,0,1.26611"
12.05.2020,"20163,GameC,8,2,1.283435"
12.05.2020,"20163,GameC,9,3,0.78367"
12.05.2020,"20163,GameC,10,2,0.73354"
12.05.2020,"20163,GameC,11,1,0.8497799"
12.05.2020,"20163,GameC,12,1,0.499905"
12.05.2020,"20163,GameC,13,2,1.73314"
12.05.2020,"20163,GameC,14,2,1.48308"
12.05.2020,"20163,GameC,15,2,1.033445"
12.05.2020,"20163,GameC,16,1,1.66705"
12.05.2020,"20163,GameC,17,0,1.16643"
12.05.2020,"20163,GameC,18,2,0.983305"
12.05.2020,"20163,GameC,19,1,0.849925"
12.05.2020,"20163,GameC,20,2,1.216645"
12.05.2020,"20163,GameC,21,1,0.6838099"
12.05.2020,"20163,GameC,22,0,0.88355"
12.05.2020,"20163,GameC,23,3,1.099985"
12.05.2020,"20163,GameC,24,1,0.9161852"
12.05.2020,"20163,GameC,25,2,0.966335"
12.05.2020,"20163,GameC,26,2,0.6167651"
12.05.2020,"20163,GameC,27,2,0.48326"
12.05.2020,"20163,GameC,28,3,1.149625"
12.05.2020,"20163,GameC,29,2,0.69989"
12.05.2020,"20163,GameC,30,0,0.799925"
12.05.2020,"20163,GameC,31,1,0.5673249"
12.05.2020,"20163,GameC,32,3,0.9163497"
12.05.2020,"20163,GameC,33,0,0.8178499"
12.05.2020,"20163,GameC,34,3,1.115995"
12.05.2020,"20163,GameC,35,2,0.6499251"
12.05.2020,"20163,GameC,36,1,0.71618"
12.05.2020,"20163,GameC,37,0,0.750095"
12.05.2020,"20163,GameC,38,0,0.6334199"
12.05.2020,"20163,GameC,39,1,0.6997499"
12.05.2020,"20163,GameC,40,2,0.8497299"
12.05.2020,"20163,GameC,41,3,0.900535"
12.05.2020,"20163,F,0,3,5.63347"
12.05.2020,"20163,F,1,3,3.933409"
12.05.2020,"20163,F,2,1,8.750897"
12.05.2020,"20163,F,3,3,15.03322"
12.05.2020,"20163,F,4,3,10.10019"
12.05.2020,"20163,F,5,0,8.499722"
12.05.2020,"20163,F,6,1,8.66709"
12.05.2020,"54066,Q,0,1,5.01963"
12.05.2020,"54066,Q,1,1,5.01963"
12.05.2020,"54066,Q,2,2,5.01963"
12.05.2020,"54066,Q,3,0,4.083389"
12.05.2020,"54066,Q,4,0,2.62473"
12.05.2020,"54066,Q,5,1,3.04122"
12.05.2020,"54066,Q,6,1,5.311574"
12.05.2020,"54066,Q,7,0,2.895634"
12.05.2020,"54066,Q,8,0,3.582626"
12.05.2020,"54066,Q,9,0,4.271198"
12.05.2020,"54066,Q,10,0,3.499695"
12.05.2020,"54066,Q,11,0,5.645226"
12.05.2020,"54066,GameA,0,0,14.85193"
12.05.2020,"54066,GameA,1,1,1.583635"
12.05.2020,"54066,GameA,2,3,1.29099"
12.05.2020,"54066,GameA,3,1,1.10431"
12.05.2020,"54066,GameA,4,3,1.00085"
12.05.2020,"54066,GameA,5,0,1.22912"
12.05.2020,"54066,GameA,6,0,0.8953001"
12.05.2020,"54066,GameA,7,2,2.83292"
12.05.2020,"54066,GameA,8,2,1.291225"
12.05.2020,"54066,GameA,9,0,1.604065"
12.05.2020,"54066,GameA,10,0,1.436835"
12.05.2020,"54066,GameA,11,3,4.625064"
12.05.2020,"54066,GameA,12,0,1.646075"
12.05.2020,"54066,GameA,13,2,2.33321"
12.05.2020,"54066,GameA,14,2,1.291435"
12.05.2020,"54066,GameA,15,3,6.49883"
12.05.2020,"54066,GameA,16,0,1.416795"
12.05.2020,"54066,GameA,17,2,1.082585"
12.05.2020,"54066,GameA,18,1,1.43689"
12.05.2020,"54066,GameA,19,3,5.000176"
12.05.2020,"54066,GameA,20,0,1.499605"
12.05.2020,"54066,GameA,21,3,2.540811"
12.05.2020,"54066,GameA,22,3,2.02075"
12.05.2020,"54066,GameA,23,3,4.207716"
12.05.2020,"54066,GameA,24,3,0.7918249"
12.05.2020,"54066,GameA,25,2,1.436755"
12.05.2020,"54066,GameA,26,3,2.957804"
12.05.2020,"54066,GameA,27,1,1.375385"
12.05.2020,"54066,GameA,28,2,4.08324"
12.05.2020,"54066,GameA,29,1,2.562575"
12.05.2020,"54066,GameA,30,0,1.042225"
12.05.2020,"54066,GameA,31,3,1.29226"
12.05.2020,"54066,GameA,32,0,1.45766"
12.05.2020,"54066,GameA,33,1,0.99969"
12.05.2020,"54066,GameA,34,3,1.083515"
12.05.2020,"54066,GameA,35,1,4.332959"
12.05.2020,"54066,GameA,36,3,1.43676"
12.05.2020,"54066,GameA,37,0,1.56198"
12.05.2020,"54066,GameA,38,1,2.228895"
12.05.2020,"54066,GameA,39,2,1.20869"
12.05.2020,"54066,GameA,40,2,1.271185"
12.05.2020,"54066,GameA,41,2,2.958191"
12.05.2020,"54066,GameA,42,3,5.207331"
12.05.2020,"54066,GameA,43,0,2.519915"
12.05.2020,"54066,GameA,44,3,1.06177"
12.05.2020,"54066,GameA,45,1,1.20882"
12.05.2020,"54066,GameA,46,0,1.604385"
12.05.2020,"54066,GameB,0,1,8.12398"
12.05.2020,"54066,GameB,1,1,0.7503"
12.05.2020,"54066,GameB,2,1,0.52092"
12.05.2020,"54066,GameB,3,0,1.75016"
12.05.2020,"54066,GameB,4,0,1.18744"
12.05.2020,"54066,GameB,5,0,1.208625"
12.05.2020,"54066,GameB,6,1,1.748335"
12.05.2020,"54066,GameB,7,0,0.79066"
12.05.2020,"54066,GameB,8,0,4.957014"
12.05.2020,"54066,GameB,9,0,1.16642"
12.05.2020,"54066,GameB,10,1,4.166475"
12.05.2020,"54066,GameB,11,0,1.062325"
12.05.2020,"54066,GameB,12,1,4.020184"
12.05.2020,"54066,GameB,13,1,0.978925"
12.05.2020,"54066,GameB,14,0,1.125035"
12.05.2020,"54066,GameB,15,1,1.270985"
12.05.2020,"54066,GameB,16,0,1.040945"
12.05.2020,"54066,GameB,17,0,1.874876"
12.05.2020,"54066,GameB,18,1,1.603795"
12.05.2020,"54066,GameB,19,1,0.9380351"
12.05.2020,"54066,GameB,20,0,1.666385"
12.05.2020,"54066,GameB,21,0,1.457285"
12.05.2020,"54066,GameB,22,1,2.39511"
12.05.2020,"54066,GameB,23,0,3.937111"
12.05.2020,"54066,GameB,24,1,1.99999"
12.05.2020,"54066,GameB,25,0,0.9575448"
12.05.2020,"54066,GameB,26,1,0.9372748"
12.05.2020,"54066,GameB,27,1,0.7505049"
12.05.2020,"54066,GameB,28,0,1.062855"
12.05.2020,"54066,GameB,29,0,1.66646"
12.05.2020,"54066,GameB,30,0,0.896765"
12.05.2020,"54066,GameB,31,1,0.8954101"
12.05.2020,"54066,GameB,32,0,1.208815"
12.05.2020,"54066,GameB,33,1,13.76894"
12.05.2020,"54066,GameB,34,0,2.666535"
12.05.2020,"54066,GameB,35,1,2.103775"
12.05.2020,"54066,GameB,36,0,2.35477"
12.05.2020,"54066,GameB,37,0,4.18779"
12.05.2020,"54066,GameB,38,0,0.9158049"
12.05.2020,"54066,GameB,39,0,1.042445"
12.05.2020,"54066,GameB,40,1,2.291595"
12.05.2020,"54066,GameB,41,1,1.08338"
12.05.2020,"54066,GameB,42,1,0.8740601"
12.05.2020,"54066,GameB,43,0,2.145395"
12.05.2020,"54066,GameB,44,1,1.957711"
12.05.2020,"54066,GameB,45,0,0.896215"
12.05.2020,"54066,GameB,46,1,1.083475"
12.05.2020,"54066,GameB,47,0,1.64584"
12.05.2020,"54066,GameB,48,1,0.73008"
12.05.2020,"54066,GameB,49,0,4.687619"
12.05.2020,"54066,GameB,50,1,2.520405"
12.05.2020,"54066,GameB,51,0,0.938345"
12.05.2020,"54066,GameB,52,1,0.68699"
12.05.2020,"54066,GameB,53,0,0.728705"
12.05.2020,"54066,GameB,54,1,0.54157"
12.05.2020,"54066,GameB,55,1,1.3554"
12.05.2020,"54066,GameB,56,1,0.916445"
12.05.2020,"54066,GameB,57,1,0.83288"
12.05.2020,"54066,GameB,58,0,2.06248"
12.05.2020,"54066,GameB,59,0,2.145596"
12.05.2020,"54066,GameB,60,1,0.687775"
12.05.2020,"54066,GameB,61,0,1.93729"
12.05.2020,"54066,GameB,62,1,4.854021"
12.05.2020,"54066,GameB,63,1,0.6035849"
12.05.2020,"54066,GameB,64,1,0.87495"
12.05.2020,"54066,GameB,65,0,1.08345"
12.05.2020,"54066,GameB,66,1,0.645015"
12.05.2020,"54066,GameB,67,0,1.083135"
12.05.2020,"54066,GameB,68,1,1.91636"
12.05.2020,"54066,GameB,69,0,1.43682"
12.05.2020,"54066,GameB,70,0,1.021295"
12.05.2020,"54066,GameB,71,1,0.6661151"
12.05.2020,"54066,GameB,72,1,1.37447"
12.05.2020,"54066,GameB,73,0,4.456984"
12.05.2020,"54066,GameB,74,0,1.56215"
12.05.2020,"54066,GameC,0,0,1.791925"
12.05.2020,"54066,GameC,1,1,1.145745"
12.05.2020,"54066,GameC,2,1,0.8126349"
12.05.2020,"54066,GameC,3,0,0.8537051"
12.05.2020,"54066,GameC,4,0,1.312755"
12.05.2020,"54066,GameC,5,2,0.9794448"
12.05.2020,"54066,GameC,6,3,1.77088"
12.05.2020,"54066,GameC,7,0,0.9993548"
12.05.2020,"54066,GameC,8,2,1.312265"
12.05.2020,"54066,GameC,9,3,1.145465"
12.05.2020,"54066,GameC,10,2,1.31252"
12.05.2020,"54066,GameC,11,0,3.4162"
12.05.2020,"54066,GameC,12,2,1.019945"
12.05.2020,"54066,GameC,13,2,1.124965"
12.05.2020,"54066,GameC,14,2,1.89622"
12.05.2020,"54066,GameC,15,0,1.06187"
12.05.2020,"54066,GameC,16,1,3.83283"
12.05.2020,"54066,GameC,17,0,1.479305"
12.05.2020,"54066,GameC,18,2,1.417175"
12.05.2020,"54066,GameC,19,1,1.06191"
12.05.2020,"54066,GameC,20,2,1.687055"
12.05.2020,"54066,GameC,21,1,1.70907"
12.05.2020,"54066,GameC,22,0,1.312105"
12.05.2020,"54066,GameC,23,1,3.16641"
12.05.2020,"54066,GameC,24,3,1.186355"
12.05.2020,"54066,GameC,25,2,1.87412"
12.05.2020,"54066,GameC,26,2,0.728275"
12.05.2020,"54066,GameC,27,2,0.8326751"
12.05.2020,"54066,GameC,28,3,1.582915"
12.05.2020,"54066,GameC,29,0,2.415495"
12.05.2020,"54066,GameC,30,0,0.8320898"
12.05.2020,"54066,GameC,31,1,1.18713"
12.05.2020,"54066,GameC,32,3,1.311675"
12.05.2020,"54066,GameC,33,0,1.06233"
12.05.2020,"54066,GameC,34,3,1.02114"
12.05.2020,"54066,GameC,35,2,1.375385"
12.05.2020,"54066,GameC,36,1,0.9377649"
12.05.2020,"54066,GameC,37,0,1.16678"
12.05.2020,"54066,GameC,38,0,1.95842"
12.05.2020,"54066,GameC,39,1,3.228751"
12.05.2020,"54066,GameC,40,2,1.771135"
12.05.2020,"54066,GameC,41,3,1.35373"
12.05.2020,"10099,Q,0,2,10.20901"
12.05.2020,"10099,Q,1,0,10.20901"
12.05.2020,"10099,Q,2,3,10.20901"
12.05.2020,"10099,Q,3,0,2.033"
12.05.2020,"10099,Q,4,0,2.083"
12.05.2020,"10099,Q,5,0,1.617999"
12.05.2020,"10099,Q,6,0,1.499"
12.05.2020,"10099,Q,7,0,1.467"
12.05.2020,"10099,Q,8,0,2.199999"
12.05.2020,"10099,Q,9,0,1.799999"
12.05.2020,"10099,Q,10,0,1.8"
12.05.2020,"10099,Q,11,0,3.015998"
12.05.2020,"10099,GameA,0,2,1.201"
12.05.2020,"10099,GameA,1,3,0.282"
12.05.2020,"10099,GameA,2,1,0.033"
12.05.2020,"10099,GameA,3,0,0.284"
12.05.2020,"10099,GameA,4,3,1.017"
12.05.2020,"10099,GameA,5,3,0.933"
12.05.2020,"10099,GameA,6,3,0.383"
12.05.2020,"10099,GameA,7,3,0.835"
12.05.2020,"10099,GameA,8,3,0.1"
12.05.2020,"10099,GameA,9,3,0"
12.05.2020,"10099,GameA,10,2,0.8329999"
12.05.2020,"10099,GameA,11,1,0.251"
12.05.2020,"10099,GameA,12,0,0.733"
12.05.2020,"10099,GameA,13,0,0.133"
12.05.2020,"10099,GameA,14,0,0"
12.05.2020,"10099,GameA,15,0,0.151"
12.05.2020,"10099,GameA,16,1,0"
12.05.2020,"10099,GameA,17,2,0.08400001"
12.05.2020,"10099,GameA,18,3,0.08400001"
12.05.2020,"10099,GameA,19,3,0.066"
12.05.2020,"10099,GameA,20,3,0.018"
12.05.2020,"10099,GameA,21,3,0"
12.05.2020,"10099,GameA,22,3,0.015"
12.05.2020,"10099,GameA,23,3,0.016"
12.05.2020,"10099,GameA,24,3,0"
12.05.2020,"10099,GameA,25,3,0.066"
12.05.2020,"10099,GameA,26,3,0.05"
12.05.2020,"10099,GameA,27,3,2.916999"
12.05.2020,"10099,GameA,28,3,0.066"
12.05.2020,"10099,GameA,29,3,0.083"
12.05.2020,"10099,GameA,30,3,0.066"
12.05.2020,"10099,GameA,31,3,0.049"
12.05.2020,"10099,GameA,32,3,0.033"
12.05.2020,"10099,GameA,33,3,0.034"
12.05.2020,"10099,GameA,34,3,0.034"
12.05.2020,"10099,GameA,35,3,0.05"
12.05.2020,"10099,GameA,36,3,0.049"
12.05.2020,"10099,GameA,37,3,0.09900001"
12.05.2020,"10099,GameA,38,3,0.083"
12.05.2020,"10099,GameA,39,3,0.101"
12.05.2020,"10099,GameA,40,3,0.017"
12.05.2020,"10099,GameA,41,3,0.067"
12.05.2020,"10099,GameA,42,3,0.083"
12.05.2020,"10099,GameA,43,3,0.051"
12.05.2020,"10099,GameA,44,3,0.032"
12.05.2020,"10099,GameA,45,3,0.066"
12.05.2020,"10099,GameA,46,3,0.066"
12.05.2020,"10099,GameB,0,1,3.432998"
12.05.2020,"10099,GameB,1,1,0.417"
12.05.2020,"10099,GameB,2,1,0.199"
12.05.2020,"10099,GameB,3,1,0.8"
12.05.2020,"10099,GameB,4,1,0.033"
12.05.2020,"10099,GameB,5,1,0.25"
12.05.2020,"10099,GameB,6,1,0.051"
12.05.2020,"10099,GameB,7,1,0.084"
12.05.2020,"10099,GameB,8,1,0.08400001"
12.05.2020,"10099,GameB,9,1,0.1"
12.05.2020,"10099,GameB,10,1,0.1"
12.05.2020,"10099,GameB,11,1,0.067"
12.05.2020,"10099,GameB,12,1,0.1"
12.05.2020,"10099,GameB,13,1,0.183"
12.05.2020,"10099,GameB,14,1,0.067"
12.05.2020,"10099,GameB,15,1,0.083"
12.05.2020,"10099,GameB,16,1,0.082"
12.05.2020,"10099,GameB,17,1,0.1"
12.05.2020,"10099,GameB,18,1,0.09900001"
12.05.2020,"10099,GameB,19,1,0.3"
12.05.2020,"10099,GameB,20,1,0.116"
12.05.2020,"10099,GameB,21,1,0.082"
12.05.2020,"10099,GameB,22,1,0.1"
12.05.2020,"10099,GameB,23,1,0.067"
12.05.2020,"10099,GameB,24,1,0.101"
12.05.2020,"10099,GameB,25,1,0.101"
12.05.2020,"10099,GameB,26,1,0.067"
12.05.2020,"10099,GameB,27,1,0.016"
12.05.2020,"10099,GameB,28,1,0.083"
12.05.2020,"10099,GameB,29,1,0.117"
12.05.2020,"10099,GameB,30,1,0.166"
12.05.2020,"10099,GameB,31,1,0.134"
12.05.2020,"10099,GameB,32,1,0.083"
12.05.2020,"10099,GameB,33,1,0.067"
13.05.2020,"13029,Q,0,0,8.144938"
13.05.2020,"13029,Q,1,2,8.144938"
13.05.2020,"13029,Q,2,2,8.144938"
13.05.2020,"13029,Q,3,2,27.34105"
13.05.2020,"13029,Q,4,1,7.140949"
13.05.2020,"13029,Q,5,1,10.88399"
13.05.2020,"13029,Q,6,1,4.215988"
13.05.2020,"13029,Q,7,0,3.615992"
13.05.2020,"13029,Q,8,1,6.016963"
13.05.2020,"13029,Q,9,2,10.45797"
13.05.2020,"13029,Q,10,0,14.28404"
13.05.2020,"13029,Q,11,1,7.965934"
13.05.2020,"13029,GameA,0,2,24.92505"
13.05.2020,"13029,GameA,1,1,2.099998"
13.05.2020,"13029,GameA,2,3,1.192"
13.05.2020,"13029,GameA,3,1,1.016001"
13.05.2020,"13029,GameA,4,3,0.8090003"
13.05.2020,"13029,GameA,5,0,0.9570004"
13.05.2020,"13029,GameA,6,0,0.6910002"
13.05.2020,"13029,GameA,7,2,0.609"
13.05.2020,"13029,GameA,8,2,0.6330001"
13.05.2020,"13029,GameA,9,0,0.7820002"
13.05.2020,"13029,GameA,10,0,0.7420002"
13.05.2020,"13029,GameA,11,3,0.8490004"
13.05.2020,"13029,GameA,12,2,2.832995"
13.05.2020,"13029,GameA,13,2,1.782999"
13.05.2020,"13029,GameA,14,2,0.8580004"
13.05.2020,"13029,GameA,15,3,1.175"
13.05.2020,"13029,GameA,16,0,1.033"
13.05.2020,"13029,GameA,17,2,1.099"
13.05.2020,"13029,GameA,18,1,1.067"
13.05.2020,"13029,GameA,19,3,0.9830005"
13.05.2020,"13029,GameA,20,0,0.8170003"
13.05.2020,"13029,GameA,21,3,0.8080001"
13.05.2020,"13029,GameA,22,3,0.9490005"
13.05.2020,"13029,GameA,23,3,2.899995"
13.05.2020,"13029,GameA,24,3,0.7750003"
13.05.2020,"13029,GameA,25,1,0.9830006"
13.05.2020,"13029,GameA,26,3,1.691999"
13.05.2020,"13029,GameA,27,1,1.041"
13.05.2020,"13029,GameA,28,2,1.756999"
13.05.2020,"13029,GameA,29,1,2.748996"
13.05.2020,"13029,GameA,30,0,0.9990005"
13.05.2020,"13029,GameA,31,3,1.374"
13.05.2020,"13029,GameA,32,0,1.209"
13.05.2020,"13029,GameA,33,1,0.8420004"
13.05.2020,"13029,GameA,34,3,1.017"
13.05.2020,"13029,GameA,35,1,3.857992"
13.05.2020,"13029,GameA,36,2,1.816999"
13.05.2020,"13029,GameA,37,0,1.908"
13.05.2020,"13029,GameA,38,1,0.8160002"
13.05.2020,"13029,GameA,39,2,0.7000002"
13.05.2020,"13029,GameA,40,1,0.7580002"
13.05.2020,"13029,GameA,41,0,4.898977"
13.05.2020,"13029,GameA,42,2,2.157998"
13.05.2020,"13029,GameA,43,0,0.9160004"
13.05.2020,"13029,GameA,44,3,1.083"
13.05.2020,"13029,GameA,45,1,1.308"
13.05.2020,"13029,GameA,46,0,1.325"
13.05.2020,"13029,GameB,0,1,1.490999"
13.05.2020,"13029,GameB,1,1,1.101"
13.05.2020,"13029,GameB,2,1,0.65"
13.05.2020,"13029,GameB,3,0,1.657999"
13.05.2020,"13029,GameB,4,0,0.8840004"
13.05.2020,"13029,GameB,5,0,1.083"
13.05.2020,"13029,GameB,6,1,1.075"
13.05.2020,"13029,GameB,7,1,0.5879999"
13.05.2020,"13029,GameB,8,0,0.7580001"
13.05.2020,"13029,GameB,9,0,1.082"
13.05.2020,"13029,GameB,10,1,0.9330005"
13.05.2020,"13029,GameB,11,0,1.076"
13.05.2020,"13029,GameB,12,0,2.782996"
13.05.2020,"13029,GameB,13,1,1.616"
13.05.2020,"13029,GameB,14,0,0.8670003"
13.05.2020,"13029,GameB,15,1,0.9420004"
13.05.2020,"13029,GameB,16,0,0.7740002"
13.05.2020,"13029,GameB,17,0,1.673999"
13.05.2020,"13029,GameB,18,1,0.7000002"
13.05.2020,"13029,GameB,19,1,0.9580005"
13.05.2020,"13029,GameB,20,0,0.8330003"
13.05.2020,"13029,GameB,21,0,0.8670003"
13.05.2020,"13029,GameB,22,1,0.6760001"
13.05.2020,"13029,GameB,23,0,3.050995"
13.05.2020,"13029,GameB,24,1,1.35"
13.05.2020,"13029,GameB,25,0,0.7830002"
13.05.2020,"13029,GameB,26,1,0.7160001"
13.05.2020,"13029,GameB,27,1,0.7750003"
13.05.2020,"13029,GameB,28,0,0.8910004"
13.05.2020,"13029,GameB,29,0,0.7750002"
13.05.2020,"13029,GameB,30,0,0.7580001"
13.05.2020,"13029,GameB,31,1,0.7170001"
13.05.2020,"13029,GameB,32,0,0.6339999"
13.05.2020,"13029,GameB,33,1,24.29206"
13.05.2020,"13029,GameB,34,0,1.583"
13.05.2020,"13029,GameB,35,0,1.467"
13.05.2020,"13029,GameB,36,0,2.641997"
13.05.2020,"13029,GameB,37,0,1.591999"
13.05.2020,"13029,GameB,38,0,1.341"
13.05.2020,"13029,GameB,39,0,1.35"
13.05.2020,"13029,GameB,40,1,2.090999"
13.05.2020,"13029,GameB,41,1,0.7500001"
13.05.2020,"13029,GameB,42,1,0.6830001"
13.05.2020,"13029,GameB,43,0,1.860999"
13.05.2020,"13029,GameB,44,1,0.5829999"
13.05.2020,"13029,GameB,45,0,0.6069999"
13.05.2020,"13029,GameB,46,1,0.5739999"
13.05.2020,"13029,GameB,47,0,1.35"
13.05.2020,"13029,GameB,48,1,0.5249999"
13.05.2020,"13029,GameB,49,0,1.558"
13.05.2020,"13029,GameB,50,0,0.7490001"
13.05.2020,"13029,GameB,51,1,0.8160002"
13.05.2020,"13029,GameB,52,0,2.249997"
13.05.2020,"13029,GameB,53,1,1.016001"
13.05.2020,"13029,GameB,54,1,1.598999"
13.05.2020,"13029,GameB,55,0,1.533"
13.05.2020,"13029,GameB,56,1,1.317"
13.05.2020,"13029,GameB,57,1,0.8830004"
13.05.2020,"13029,GameB,58,0,0.8830004"
13.05.2020,"13029,GameB,59,0,1.24"
13.05.2020,"13029,GameB,60,1,0.5749999"
13.05.2020,"13029,GameB,61,0,0.6750001"
13.05.2020,"13029,GameB,62,0,1.740999"
13.05.2020,"13029,GameB,63,1,1.497"
13.05.2020,"13029,GameB,64,1,2.190998"
13.05.2020,"13029,GameB,65,0,0.7250001"
13.05.2020,"13029,GameB,66,1,0.9500005"
13.05.2020,"13029,GameB,67,0,0.9420004"
13.05.2020,"13029,GameB,68,1,0.6169999"
13.05.2020,"13029,GameB,69,0,1.000001"
13.05.2020,"13029,GameB,70,0,1.225"
13.05.2020,"13029,GameB,71,1,0.632"
13.05.2020,"13029,GameB,72,1,0.9000004"
13.05.2020,"13029,GameB,73,0,0.8310003"
13.05.2020,"13029,GameB,74,0,2.999994"
13.05.2020,"13029,GameC,0,0,2.132998"
13.05.2020,"13029,GameC,1,1,1.241"
13.05.2020,"13029,GameC,2,1,0.9400005"
13.05.2020,"13029,GameC,3,0,0.6830001"
13.05.2020,"13029,GameC,4,0,0.6920001"
13.05.2020,"13029,GameC,5,2,0.7010001"
13.05.2020,"13029,GameC,6,3,0.6169999"
13.05.2020,"13029,GameC,7,0,1.266"
13.05.2020,"13029,GameC,8,2,0.5749999"
13.05.2020,"13029,GameC,9,3,0.8580004"
13.05.2020,"13029,GameC,10,2,0.7240002"
13.05.2020,"13029,GameC,11,0,0.8410003"
13.05.2020,"13029,GameC,12,2,0.7010002"
13.05.2020,"13029,GameC,13,2,0.7250002"
13.05.2020,"13029,GameC,14,2,0.5829999"
13.05.2020,"13029,GameC,15,2,0.609"
13.05.2020,"13029,GameC,16,2,1.673999"
13.05.2020,"13029,GameC,17,0,1.666"
13.05.2020,"13029,GameC,18,0,2.050999"
13.05.2020,"13029,GameC,19,3,1.749999"
13.05.2020,"13029,GameC,20,2,1.049001"
13.05.2020,"13029,GameC,21,1,0.8660004"
13.05.2020,"13029,GameC,22,0,1.141"
13.05.2020,"13029,GameC,23,1,1.39"
13.05.2020,"13029,GameC,24,3,0.8760003"
13.05.2020,"13029,GameC,25,2,1.108"
13.05.2020,"13029,GameC,26,2,0.6340001"
13.05.2020,"13029,GameC,27,2,0.557"
13.05.2020,"13029,GameC,28,3,0.7180002"
13.05.2020,"13029,GameC,29,2,1.033"
13.05.2020,"13029,GameC,30,0,1.1"
13.05.2020,"13029,GameC,31,1,0.8410003"
13.05.2020,"13029,GameC,32,3,1.308"
13.05.2020,"13029,GameC,33,0,0.8910004"
13.05.2020,"13029,GameC,34,3,1.258"
13.05.2020,"13029,GameC,35,2,1.075001"
13.05.2020,"13029,GameC,36,1,0.9920006"
13.05.2020,"13029,GameC,37,0,0.9490005"
13.05.2020,"13029,GameC,38,0,0.576"
13.05.2020,"13029,GameC,39,1,0.9670005"
13.05.2020,"13029,GameC,40,2,0.8840003"
13.05.2020,"13029,GameC,41,3,0.6930001"
13.05.2020,"13029,F,0,2,16.83306"
13.05.2020,"13029,F,1,3,10.36697"
13.05.2020,"13029,F,2,1,24.80802"
13.05.2020,"13029,F,3,3,38.04948"
13.05.2020,"13029,F,4,3,24.09804"
13.05.2020,"13029,F,5,2,8.883946"
13.05.2020,"13029,F,6,1,4.374984"
13.05.2020,"98693,Q,0,0,14.22056"
13.05.2020,"98693,Q,1,2,14.22056"
13.05.2020,"98693,Q,2,2,14.22056"
13.05.2020,"98693,Q,3,1,32.642"
